time,inst,cpy cycles,misses,pages,switches,bus,pref
158,7,4,4425,0,0,0,179
158,7,2,2276,0,0,0,159
158,7,2,2284,0,0,0,160
158,7,2,2308,0,0,0,161
158,7,2,2348,0,0,0,166
158,7,2,2308,0,0,0,153
158,7,2,2294,0,0,0,154
158,7,2,2287,0,0,0,165
158,7,2,2279,0,0,0,161
158,7,2,2304,0,0,0,165
158,7,2,2305,0,0,0,158
158,7,2,2301,0,0,0,156
158,7,2,2311,0,0,0,168
158,7,2,2292,0,0,0,163
158,7,2,2292,0,0,0,159
158,7,2,2395,0,0,0,163
158,7,2,2302,0,0,0,165
158,7,2,2300,0,0,0,163
158,7,2,2322,0,0,0,156
158,7,2,2296,0,0,0,153
158,7,2,2308,0,0,0,157
158,7,2,2292,0,0,0,160
158,7,2,2299,0,0,0,184
158,7,2,2315,0,0,0,169
158,7,3,2730,0,0,0,166
158,7,4,3793,0,0,0,178
158,7,2,2311,0,0,0,156
158,7,2,2322,0,0,0,167
158,7,2,2309,0,0,0,164
158,7,2,2333,0,0,0,170
158,7,2,2284,0,0,0,151
158,7,2,2322,0,0,0,160
158,7,2,2348,0,0,0,161
158,7,2,2304,0,0,0,156
158,7,2,2304,0,0,0,160
158,7,2,2274,0,0,0,170
158,7,2,2316,0,0,0,173
158,7,2,2310,0,0,0,164
158,7,2,2299,0,0,0,157
158,7,2,2291,0,0,0,160
158,7,2,2350,0,0,0,159
158,7,2,2325,0,0,0,166
158,7,2,2271,0,0,0,150
158,7,2,2304,0,0,0,166
158,7,2,2273,0,0,0,155
158,7,2,2297,0,0,0,153
158,7,2,2326,0,0,0,169
157,7,2,2322,0,0,0,152
157,7,2,2298,0,0,0,153
157,7,2,2308,0,0,0,157
157,7,2,2295,0,0,0,159
157,7,2,2424,0,0,0,176
157,7,2,2300,0,0,0,158
157,7,2,2404,0,0,0,162
157,7,2,2296,0,0,0,153
157,7,2,2303,0,0,0,179
157,7,2,2299,0,0,0,147
157,7,2,2299,0,0,0,154
157,7,2,2320,0,0,0,167
157,7,2,2283,0,0,0,165
157,7,2,2295,0,0,0,153
157,7,2,2581,0,0,0,164
157,7,2,2348,0,0,0,159
157,7,2,2311,0,0,0,169
157,7,2,2291,0,0,0,148
157,7,2,2343,0,0,0,157
157,7,2,2314,0,0,0,165
157,7,2,2309,0,0,0,151
157,7,2,2320,0,0,0,166
157,7,2,2294,0,0,0,159
157,7,4,4464,0,0,0,194
157,7,2,2339,0,0,0,166
157,7,2,2282,0,0,0,164
157,7,2,2283,0,0,0,158
157,7,2,2385,0,0,0,170
157,7,3,2774,0,0,0,173
157,7,2,2344,0,0,0,156
157,7,2,2280,0,0,0,157
157,7,3,2663,0,0,0,166
157,7,2,2280,0,0,0,157
157,7,2,2295,0,0,0,164
157,7,2,2283,0,0,0,160
157,7,2,2313,0,0,0,173
157,7,2,2292,0,0,0,163
157,7,2,2304,0,0,0,158
157,7,2,2283,0,0,0,157
157,7,2,2326,0,0,0,171
157,7,2,2314,0,0,0,161
157,7,2,2319,0,0,0,158
157,7,2,2281,0,0,0,156
157,7,2,2304,0,0,0,163
157,7,2,2323,0,0,0,146
157,7,2,2283,0,0,0,161
157,7,2,2271,0,0,0,156
157,7,2,2355,0,0,0,162
157,7,2,2286,0,0,0,155
157,7,2,2288,0,0,0,158
157,7,2,2289,0,0,0,151
157,7,2,2320,0,0,0,162
157,7,2,2300,0,0,0,168
157,7,2,2285,0,0,0,153
157,7,2,2279,0,0,0,147
157,7,2,2289,0,0,0,150
157,7,2,2292,0,0,0,161
157,7,2,2310,0,0,0,160
157,7,2,2286,0,0,0,151
157,7,2,2294,0,0,0,153
157,7,2,2300,0,0,0,161
157,7,2,2307,0,0,0,158
157,7,2,2317,0,0,0,160
157,7,2,2283,0,0,0,152
157,7,2,2282,0,0,0,158
157,7,2,2330,0,0,0,168
157,7,2,2337,0,0,0,149
157,7,2,2296,0,0,0,166
157,7,2,2286,0,0,0,154
157,7,2,2335,0,0,0,156
157,7,2,2299,0,0,0,185
157,7,2,2159,0,0,0,161
157,7,2,2323,0,0,0,167
157,7,2,2309,0,0,0,153
157,7,2,2299,0,0,0,154
157,7,2,2283,0,0,0,174
157,7,2,2302,0,0,0,149
157,7,2,2318,0,0,0,167
157,7,2,2290,0,0,0,165
157,7,2,2307,0,0,0,167
157,7,3,2306,0,0,0,162
157,7,2,2285,0,0,0,156
157,7,2,2301,0,0,0,161
157,7,2,2217,0,0,0,162
157,7,2,2326,0,0,0,153
157,7,2,2295,0,0,0,154
157,7,2,2306,0,0,0,169
157,7,2,2282,0,0,0,164
157,7,2,2301,0,0,0,166
157,7,2,2288,0,0,0,166
157,7,2,2286,0,0,0,149
157,7,2,2284,0,0,0,161
157,7,2,2296,0,0,0,163
157,7,2,2287,0,0,0,153
157,7,2,2314,0,0,0,165
157,7,2,2312,0,0,0,164
157,7,2,2297,0,0,0,161
157,7,2,2441,0,0,0,165
157,7,2,2348,0,0,0,162
157,7,2,2289,0,0,0,159
157,7,2,2316,0,0,0,155
157,7,2,2321,0,0,0,164
157,7,2,2325,0,0,0,165
157,7,2,2310,0,0,0,163
157,7,2,2305,0,0,0,159
157,7,2,2305,0,0,0,153
156,7,2,2305,0,0,0,177
156,7,2,2278,0,0,0,152
156,7,2,2289,0,0,0,152
156,7,2,2297,0,0,0,157
156,7,3,3298,0,0,0,189
156,7,2,2183,0,0,0,163
156,7,2,2355,0,0,0,173
156,7,2,2289,0,0,0,152
156,7,2,2289,0,0,0,161
156,7,2,2273,0,0,0,156
156,7,2,2189,0,0,0,172
156,7,2,2293,0,0,0,166
156,7,2,2308,0,0,0,162
156,7,2,2280,0,0,0,158
156,7,2,2290,0,0,0,172
156,7,2,2285,0,0,0,153
156,7,2,2335,0,0,0,161
156,7,2,2324,0,0,0,168
156,7,2,2320,0,0,0,166
156,7,2,2306,0,0,0,163
156,7,2,2321,0,0,0,167
156,7,2,2285,0,0,0,159
156,7,2,2269,0,0,0,158
156,7,2,2279,0,0,0,153
156,7,2,2286,0,0,0,153
156,7,3,2732,0,0,0,141
156,7,2,2291,0,0,0,164
156,7,2,2296,0,0,0,168
156,7,2,2441,0,0,0,186
156,7,2,2341,0,0,0,153
156,7,2,2266,0,0,0,152
156,7,2,2287,0,0,0,165
156,7,2,2292,0,0,0,161
156,7,2,2293,0,0,0,164
156,7,2,2297,0,0,0,148
156,7,2,2286,0,0,0,153
156,7,2,2296,0,0,0,166
156,7,3,2780,0,0,0,167
156,7,2,2298,0,0,0,164
156,7,2,2317,0,0,0,168
156,7,2,2306,0,0,0,165
156,7,2,2314,0,0,0,154
156,7,2,2317,0,0,0,150
156,7,2,2261,0,0,0,151
156,7,2,2305,0,0,0,155
156,7,2,2296,0,0,0,162
156,7,2,2287,0,0,0,154
156,7,2,2309,0,0,0,145
156,7,2,2276,0,0,0,155
156,7,2,2312,0,0,0,164
156,7,2,2290,0,0,0,160
156,7,2,2287,0,0,0,153
156,7,2,2278,0,0,0,155
156,7,2,2316,0,0,0,164
156,7,2,2313,0,0,0,161
156,7,2,2288,0,0,0,150
156,7,3,3035,0,0,0,159
156,7,2,2281,0,0,0,152
156,7,2,2324,0,0,0,168
156,7,2,2272,0,0,0,158
156,7,2,2343,0,0,0,176
156,7,2,2335,0,0,0,161
156,7,2,2322,0,0,0,147
156,7,2,2294,0,0,0,157
156,7,2,2296,0,0,0,160
156,7,2,2153,0,0,0,158
156,7,2,2325,0,0,0,167
156,7,2,2318,0,0,0,167
156,7,2,2468,0,0,0,162
156,7,2,2286,0,0,0,164
156,7,2,2279,0,0,0,148
156,7,2,2313,0,0,0,169
156,7,2,2309,0,0,0,163
156,7,2,2275,0,0,0,164
156,7,2,2302,0,0,0,163
156,7,2,2322,0,0,0,154
156,7,2,2297,0,0,0,162
156,7,2,2287,0,0,0,146
156,7,2,2293,0,0,0,159
156,7,2,2299,0,0,0,158
156,7,2,2296,0,0,0,171
156,7,2,2286,0,0,0,148
156,7,2,2336,0,0,0,164
156,7,2,2274,0,0,0,159
156,7,2,2282,0,0,0,164
156,7,2,2290,0,0,0,157
156,7,2,2285,0,0,0,156
156,7,2,2302,0,0,0,155
156,7,2,2296,0,0,0,162
156,7,2,2286,0,0,0,149
156,7,2,2306,0,0,0,156
156,7,2,2303,0,0,0,157
156,7,2,2288,0,0,0,158
156,7,2,2286,0,0,0,165
156,7,2,2309,0,0,0,160
156,7,2,2295,0,0,0,170
156,7,2,2303,0,0,0,160
156,7,2,2326,0,0,0,181
156,7,2,2294,0,0,0,159
156,7,2,2299,0,0,0,150
156,7,2,2338,0,0,0,163
156,7,2,2271,0,0,0,155
156,7,2,2330,0,0,0,172
156,7,2,2287,0,0,0,153
156,7,2,2317,0,0,0,154
156,7,2,2308,0,0,0,156
156,7,2,2318,0,0,0,180
156,7,2,2361,0,0,0,181
156,7,2,2281,0,0,0,145
156,7,2,2304,0,0,0,160
156,7,2,2302,0,0,0,172
156,7,2,2297,0,0,0,162
155,7,2,2186,0,0,0,173
155,7,3,2632,0,0,0,184
155,7,2,2290,0,0,0,162
155,7,2,2350,0,0,0,173
155,7,2,2146,0,0,0,171
155,7,2,2310,0,0,0,156
155,7,2,2310,0,0,0,169
155,7,2,2324,0,0,0,168
155,7,2,2280,0,0,0,155
155,7,2,2288,0,0,0,159
155,7,2,2271,0,0,0,149
155,7,2,2274,0,0,0,151
155,7,2,2274,0,0,0,154
155,7,2,2292,0,0,0,157
155,7,2,2296,0,0,0,158
155,7,2,2298,0,0,0,150
155,7,2,2326,0,0,0,169
155,7,2,2154,0,0,0,160
155,7,2,2271,0,0,0,165
155,7,2,2274,0,0,0,159
155,7,2,2270,0,0,0,150
155,7,2,2303,0,0,0,167
155,7,2,2275,0,0,0,156
155,7,2,2297,0,0,0,154
155,7,2,2299,0,0,0,178
155,7,2,2301,0,0,0,148
155,7,2,2293,0,0,0,156
155,7,2,2290,0,0,0,155
155,7,2,2297,0,0,0,149
155,7,2,2311,0,0,0,157
155,7,2,2295,0,0,0,158
155,7,2,2302,0,0,0,168
155,7,2,2298,0,0,0,160
155,7,2,2283,0,0,0,156
155,7,2,2359,0,0,0,158
155,7,2,2293,0,0,0,150
155,7,2,2282,0,0,0,154
155,7,2,2289,0,0,0,156
155,7,2,2311,0,0,0,155
155,7,2,2323,0,0,0,164
155,7,2,2283,0,0,0,159
155,7,2,2291,0,0,0,159
155,7,2,2300,0,0,0,156
155,7,2,2283,0,0,0,155
155,7,2,2316,0,0,0,158
155,7,2,2257,0,0,0,153
155,7,2,2307,0,0,0,153
155,7,2,2280,0,0,0,161
155,7,2,2297,0,0,0,149
155,7,2,2276,0,0,0,152
155,7,2,2372,0,0,0,161
155,7,2,2302,0,0,0,160
155,7,2,2289,0,0,0,165
155,7,2,2299,0,0,0,164
155,7,2,2310,0,0,0,158
155,7,2,2273,0,0,0,154
155,7,2,2307,0,0,0,164
155,7,2,2309,0,0,0,164
155,7,2,2288,0,0,0,164
155,7,2,2289,0,0,0,147
155,7,2,2270,0,0,0,164
155,7,2,2308,0,0,0,152
155,7,2,2299,0,0,0,168
155,7,2,2324,0,0,0,160
155,7,2,2294,0,0,0,161
155,7,2,2294,0,0,0,155
155,7,2,2317,0,0,0,169
155,7,2,2295,0,0,0,159
155,7,2,2295,0,0,0,156
155,7,2,2315,0,0,0,161
155,7,2,2288,0,0,0,157
155,7,2,2337,0,0,0,156
155,7,2,2409,0,0,0,167
155,7,2,2307,0,0,0,165
155,7,2,2290,0,0,0,154
155,7,2,2274,0,0,0,158
155,7,2,2289,0,0,0,166
155,7,2,2330,0,0,0,167
155,7,2,2324,0,0,0,161
155,7,2,2165,0,0,0,155
155,7,2,2312,0,0,0,155
155,7,2,2333,0,0,0,179
155,7,2,2290,0,0,0,152
155,7,2,2296,0,0,0,161
155,7,2,2282,0,0,0,152
155,7,2,2305,0,0,0,160
155,7,2,2275,0,0,0,153
155,7,2,2364,0,0,0,179
155,7,2,2283,0,0,0,151
155,7,2,2280,0,0,0,152
155,7,2,2323,0,0,0,155
155,7,2,2282,0,0,0,161
155,7,2,2322,0,0,0,169
155,7,2,2295,0,0,0,159
155,7,2,2282,0,0,0,157
155,7,2,2331,0,0,0,156
155,7,2,2307,0,0,0,163
155,7,2,2286,0,0,0,157
155,7,2,2305,0,0,0,156
155,7,2,2310,0,0,0,150
155,7,2,2297,0,0,0,141
155,7,2,2299,0,0,0,148
155,7,2,2298,0,0,0,155
155,7,2,2338,0,0,0,161
155,7,2,2285,0,0,0,154
155,7,2,2282,0,0,0,160
155,7,2,2345,0,0,0,169
155,7,2,2295,0,0,0,160
155,7,2,2288,0,0,0,173
155,7,2,2295,0,0,0,150
155,7,2,2289,0,0,0,152
155,7,2,2309,0,0,0,152
155,7,2,2291,0,0,0,147
155,7,2,2280,0,0,0,151
155,7,2,2288,0,0,0,157
155,7,2,2331,0,0,0,170
155,7,2,2323,0,0,0,162
155,7,2,2310,0,0,0,164
155,7,2,2304,0,0,0,174
155,7,2,2294,0,0,0,160
155,7,2,2279,0,0,0,157
155,7,2,2285,0,0,0,152
155,7,2,2301,0,0,0,162
155,7,2,2314,0,0,0,157
155,7,2,2165,0,0,0,148
155,7,2,2697,0,0,0,146
155,7,2,2298,0,0,0,167
155,7,3,2326,0,0,0,225
155,7,2,2285,0,0,0,156
155,7,2,2303,0,0,0,177
155,7,2,2200,0,0,0,165
155,7,2,2289,0,0,0,153
155,7,2,2303,0,0,0,168
155,7,2,2265,0,0,0,152
155,7,2,2341,0,0,0,163
155,7,2,2295,0,0,0,166
155,7,2,2310,0,0,0,161
155,7,2,2299,0,0,0,168
155,7,2,2288,0,0,0,157
155,7,2,2321,0,0,0,165
155,7,2,2280,0,0,0,151
155,7,2,2297,0,0,0,158
155,7,2,2267,0,0,0,152
155,7,2,2287,0,0,0,157
155,7,3,2950,0,0,0,171
155,7,2,2326,0,0,0,158
155,7,2,2330,0,0,0,146
155,7,2,2270,0,0,0,153
155,7,2,2302,0,0,0,152
155,7,2,2297,0,0,0,154
155,7,3,2750,0,0,0,188
155,7,2,2284,0,0,0,154
155,7,2,2295,0,0,0,142
155,7,2,2332,0,0,0,155
155,7,2,2146,0,0,0,155
155,7,2,2298,0,0,0,162
155,7,2,2310,0,0,0,151
155,7,2,2291,0,0,0,163
155,7,2,2321,0,0,0,148
154,7,2,2275,0,0,0,163
154,7,2,2289,0,0,0,150
154,7,2,2350,0,0,0,189
154,7,2,2296,0,0,0,162
154,7,2,2270,0,0,0,155
154,7,2,2280,0,0,0,164
154,7,2,2318,0,0,0,162
154,7,2,2275,0,0,0,165
154,7,2,2316,0,0,0,187
154,7,2,2295,0,0,0,165
154,7,2,2284,0,0,0,149
154,7,2,2321,0,0,0,163
154,7,2,2276,0,0,0,156
154,7,2,2146,0,0,0,157
154,7,2,2283,0,0,0,160
154,7,2,2307,0,0,0,162
154,7,2,2271,0,0,0,157
154,7,2,2319,0,0,0,160
154,7,2,2274,0,0,0,156
154,7,2,2288,0,0,0,159
154,7,2,2310,0,0,0,156
154,7,2,2299,0,0,0,154
154,7,2,2296,0,0,0,150
154,7,2,2363,0,0,0,174
154,7,2,2318,0,0,0,176
154,7,2,2313,0,0,0,159
154,7,2,2287,0,0,0,149
154,7,2,2317,0,0,0,167
154,7,2,2315,0,0,0,148
154,7,2,2300,0,0,0,159
154,7,2,2303,0,0,0,161
154,7,2,2515,0,0,0,152
154,7,2,2296,0,0,0,161
154,7,2,2296,0,0,0,151
154,7,2,2339,0,0,0,179
154,7,2,2292,0,0,0,154
154,7,2,2285,0,0,0,157
154,7,2,2284,0,0,0,161
154,7,2,2369,0,0,0,158
154,7,2,2298,0,0,0,148
154,7,2,2275,0,0,0,154
154,7,2,2284,0,0,0,155
154,7,2,2288,0,0,0,154
154,7,2,2281,0,0,0,151
154,7,2,2275,0,0,0,152
154,7,2,2273,0,0,0,147
154,7,2,2270,0,0,0,156
154,7,2,2295,0,0,0,154
154,7,2,2295,0,0,0,168
154,7,2,2310,0,0,0,163
154,7,2,2281,0,0,0,159
154,7,2,2338,0,0,0,155
154,7,2,2292,0,0,0,157
154,7,2,2298,0,0,0,158
154,7,2,2371,0,0,0,176
154,7,2,2306,0,0,0,163
154,7,2,2293,0,0,0,158
154,7,2,2293,0,0,0,155
154,7,2,2301,0,0,0,160
154,7,2,2287,0,0,0,161
154,7,2,2311,0,0,0,164
154,7,2,2295,0,0,0,163
154,7,2,2282,0,0,0,159
154,7,2,2268,0,0,0,152
154,7,2,2198,0,0,0,169
154,7,2,2306,0,0,0,155
154,7,2,2291,0,0,0,163
154,7,2,2424,0,0,0,156
154,7,2,2295,0,0,0,161
154,7,2,2335,0,0,0,179
154,7,2,2294,0,0,0,154
154,7,2,2281,0,0,0,147
154,7,2,2278,0,0,0,167
154,7,2,2289,0,0,0,154
154,7,2,2284,0,0,0,149
154,7,2,2383,0,0,0,158
154,7,2,2296,0,0,0,159
154,7,2,2311,0,0,0,159
154,7,2,2364,0,0,0,181
154,7,2,2309,0,0,0,168
154,7,2,2323,0,0,0,176
154,7,2,2285,0,0,0,148
154,7,2,2308,0,0,0,157
154,7,2,2296,0,0,0,167
154,7,2,2294,0,0,0,158
154,7,2,2301,0,0,0,151
154,7,2,2292,0,0,0,148
154,7,2,2281,0,0,0,163
154,7,2,2300,0,0,0,145
154,7,2,2305,0,0,0,159
154,7,2,2292,0,0,0,160
154,7,2,2269,0,0,0,154
154,7,2,2285,0,0,0,167
154,7,2,2273,0,0,0,157
154,7,2,2276,0,0,0,162
154,7,2,2300,0,0,0,152
154,7,2,2305,0,0,0,155
154,7,2,2288,0,0,0,154
154,7,2,2284,0,0,0,161
154,7,2,2290,0,0,0,155
154,7,2,2277,0,0,0,168
154,7,2,2276,0,0,0,145
154,7,2,2331,0,0,0,183
154,7,2,2296,0,0,0,154
154,7,2,2357,0,0,0,175
154,7,2,2316,0,0,0,158
154,7,2,2296,0,0,0,162
154,7,2,2290,0,0,0,155
154,7,2,2294,0,0,0,160
154,7,2,2287,0,0,0,156
154,7,2,2278,0,0,0,154
154,7,2,2333,0,0,0,172
154,7,2,2297,0,0,0,153
154,7,2,2309,0,0,0,166
154,7,2,2311,0,0,0,164
154,7,2,2286,0,0,0,164
154,7,2,2265,0,0,0,153
154,7,2,2321,0,0,0,151
154,7,2,2318,0,0,0,162
154,7,2,2301,0,0,0,158
154,7,2,2284,0,0,0,156
154,7,2,2293,0,0,0,165
154,7,2,2294,0,0,0,150
154,7,2,2307,0,0,0,164
154,7,2,2358,0,0,0,169
154,7,2,2291,0,0,0,150
154,7,2,2306,0,0,0,156
154,7,2,2277,0,0,0,158
154,7,2,2275,0,0,0,160
154,7,2,2267,0,0,0,162
154,7,2,2285,0,0,0,163
154,7,2,2283,0,0,0,165
154,7,2,2290,0,0,0,157
154,7,2,2294,0,0,0,156
154,7,2,2284,0,0,0,159
154,7,2,2298,0,0,0,152
154,7,2,2293,0,0,0,161
154,7,2,2302,0,0,0,159
154,7,2,2311,0,0,0,164
154,11,6,6309,0,0,0,182
154,7,2,2298,0,0,0,154
154,7,2,2315,0,0,0,156
154,7,2,2311,0,0,0,157
154,7,2,2316,0,0,0,168
154,7,2,2318,0,0,0,163
154,7,2,2284,0,0,0,173
154,7,2,2288,0,0,0,159
154,7,2,2336,0,0,0,185
154,7,2,2281,0,0,0,153
154,7,2,2311,0,0,0,151
154,7,2,2305,0,0,0,164
154,7,2,2270,0,0,0,151
154,7,2,2276,0,0,0,150
154,7,2,2306,0,0,0,151
154,7,2,2298,0,0,0,151
154,7,2,2282,0,0,0,161
154,7,2,2293,0,0,0,165
154,7,2,2325,0,0,0,179
154,7,2,2274,0,0,0,152
154,7,2,2303,0,0,0,158
154,7,2,2276,0,0,0,154
154,7,2,2281,0,0,0,160
154,7,2,2319,0,0,0,159
154,7,2,2149,0,0,0,156
154,7,2,2312,0,0,0,164
154,7,2,2293,0,0,0,157
154,7,2,2278,0,0,0,160
154,7,2,2281,0,0,0,156
153,7,2,2295,0,0,0,187
153,7,2,2174,0,0,0,162
153,7,2,2290,0,0,0,173
153,7,2,2297,0,0,0,161
153,7,2,2288,0,0,0,162
153,7,2,2284,0,0,0,153
153,7,2,2286,0,0,0,149
153,7,2,2274,0,0,0,148
153,7,2,2299,0,0,0,164
153,7,2,2309,0,0,0,159
153,7,2,2145,0,0,0,154
153,7,2,2293,0,0,0,160
153,7,2,2287,0,0,0,156
153,7,2,2305,0,0,0,154
153,7,12,11961,0,0,0,151
153,7,2,2276,0,0,0,160
153,7,2,2281,0,0,0,163
153,7,2,2285,0,0,0,161
153,7,2,2271,0,0,0,161
153,7,2,2308,0,0,0,159
153,7,2,2294,0,0,0,165
153,7,2,2289,0,0,0,152
153,7,2,2322,0,0,0,162
153,7,2,2294,0,0,0,157
153,7,2,2286,0,0,0,154
153,7,2,2305,0,0,0,165
153,7,2,2297,0,0,0,156
153,7,2,2440,0,0,0,161
153,7,2,2259,0,0,0,155
153,7,2,2298,0,0,0,155
153,7,2,2290,0,0,0,161
153,7,2,2300,0,0,0,160
153,7,2,2375,0,0,0,171
153,7,2,2291,0,0,0,166
153,7,2,2280,0,0,0,158
153,7,2,2315,0,0,0,175
153,7,2,2292,0,0,0,152
153,7,2,2314,0,0,0,158
153,7,2,2303,0,0,0,161
153,7,2,2277,0,0,0,156
153,7,2,2288,0,0,0,166
153,7,2,2304,0,0,0,165
153,7,2,2300,0,0,0,170
153,7,2,2281,0,0,0,154
153,7,2,2285,0,0,0,159
153,7,2,2276,0,0,0,156
153,7,2,2290,0,0,0,161
153,7,2,2290,0,0,0,147
153,7,2,2327,0,0,0,175
153,7,2,2291,0,0,0,158
153,7,2,2287,0,0,0,151
153,7,2,2278,0,0,0,159
153,7,2,2300,0,0,0,162
153,7,2,2307,0,0,0,163
153,7,2,2149,0,0,0,161
153,7,2,2286,0,0,0,169
153,7,2,2284,0,0,0,154
153,7,2,2299,0,0,0,156
153,7,2,2280,0,0,0,149
153,7,2,2277,0,0,0,161
153,7,2,2274,0,0,0,157
153,7,2,2157,0,0,0,162
153,7,2,2151,0,0,0,169
153,7,2,2158,0,0,0,159
153,7,2,2290,0,0,0,159
153,7,2,2272,0,0,0,154
153,7,2,2298,0,0,0,150
153,7,2,2286,0,0,0,154
153,7,2,2262,0,0,0,158
153,7,2,2271,0,0,0,153
153,7,2,2276,0,0,0,160
153,7,2,2288,0,0,0,155
153,7,2,2278,0,0,0,151
153,7,2,2288,0,0,0,155
153,7,2,2298,0,0,0,165
153,7,2,2273,0,0,0,154
153,7,2,2291,0,0,0,156
153,7,2,2284,0,0,0,159
153,7,2,2316,0,0,0,153
153,7,2,2297,0,0,0,152
153,7,2,2279,0,0,0,144
153,7,2,2285,0,0,0,152
153,7,2,2270,0,0,0,157
153,7,2,2317,0,0,0,169
153,7,2,2302,0,0,0,155
153,7,2,2319,0,0,0,193
153,7,2,2290,0,0,0,150
153,7,2,2287,0,0,0,153
153,7,2,2307,0,0,0,170
153,7,2,2361,0,0,0,151
153,7,2,2301,0,0,0,164
153,7,2,2285,0,0,0,151
153,7,2,2287,0,0,0,175
153,7,2,2288,0,0,0,164
153,7,2,2307,0,0,0,160
153,7,2,2270,0,0,0,152
153,7,2,2303,0,0,0,161
153,7,2,2279,0,0,0,156
153,7,2,2294,0,0,0,160
153,7,2,2314,0,0,0,155
153,7,2,2282,0,0,0,161
153,7,2,2327,0,0,0,176
153,7,2,2291,0,0,0,155
153,7,2,2302,0,0,0,162
153,7,2,2301,0,0,0,155
153,7,2,2291,0,0,0,155
153,7,2,2285,0,0,0,162
153,7,2,2283,0,0,0,160
153,7,2,2274,0,0,0,163
153,7,2,2282,0,0,0,154
153,7,2,2262,0,0,0,152
153,7,2,2277,0,0,0,146
153,7,2,2294,0,0,0,161
153,7,2,2297,0,0,0,156
153,7,2,2288,0,0,0,168
153,7,2,2301,0,0,0,152
153,7,2,2281,0,0,0,149
153,7,2,2287,0,0,0,168
153,7,2,2283,0,0,0,170
153,7,2,2281,0,0,0,158
153,7,2,2278,0,0,0,147
153,7,2,2287,0,0,0,157
153,7,2,2276,0,0,0,160
153,7,2,2270,0,0,0,154
153,7,2,2302,0,0,0,152
153,7,2,2273,0,0,0,142
153,7,2,2326,0,0,0,163
153,7,2,2297,0,0,0,150
153,7,2,2381,0,0,0,159
153,7,2,2252,0,0,0,157
153,7,2,2283,0,0,0,161
153,7,2,2298,0,0,0,164
153,7,2,2348,0,0,0,170
153,7,2,2307,0,0,0,157
153,7,2,2280,0,0,0,148
153,7,2,2280,0,0,0,153
153,7,2,2312,0,0,0,165
153,7,2,2295,0,0,0,162
153,7,2,2308,0,0,0,183
153,7,2,2279,0,0,0,156
153,7,2,2293,0,0,0,161
153,7,2,2278,0,0,0,161
153,7,2,2286,0,0,0,165
153,7,2,2281,0,0,0,164
153,7,2,2302,0,0,0,152
153,7,2,2289,0,0,0,150
153,7,2,2287,0,0,0,160
153,7,2,2281,0,0,0,161
153,7,2,2279,0,0,0,157
153,7,2,2325,0,0,0,162
153,7,2,2297,0,0,0,149
153,7,2,2311,0,0,0,151
153,7,2,2278,0,0,0,153
153,7,2,2286,0,0,0,157
153,7,2,2284,0,0,0,167
153,7,2,2307,0,0,0,153
153,7,2,2290,0,0,0,166
153,7,2,2278,0,0,0,160
153,7,2,2280,0,0,0,155
153,7,2,2289,0,0,0,154
153,7,2,2297,0,0,0,166
153,7,2,2292,0,0,0,158
153,7,2,2276,0,0,0,153
153,7,2,2272,0,0,0,150
153,7,2,2273,0,0,0,170
153,7,2,2288,0,0,0,153
153,7,2,2299,0,0,0,170
153,7,2,2299,0,0,0,158
153,7,2,2273,0,0,0,156
153,7,2,2295,0,0,0,161
153,7,2,2304,0,0,0,161
153,7,2,2295,0,0,0,159
153,7,2,2317,0,0,0,152
153,7,2,2295,0,0,0,154
153,7,2,2271,0,0,0,155
152,7,2,2296,0,0,0,153
152,7,2,2288,0,0,0,164
152,7,2,2293,0,0,0,155
152,7,2,2278,0,0,0,161
152,7,2,2274,0,0,0,148
152,7,2,2273,0,0,0,151
152,7,2,2311,0,0,0,162
152,7,2,2168,0,0,0,169
152,7,2,2268,0,0,0,160
152,7,2,2302,0,0,0,173
152,7,2,2294,0,0,0,159
152,7,2,2141,0,0,0,155
152,7,2,2267,0,0,0,157
152,7,2,2274,0,0,0,152
152,7,2,2292,0,0,0,154
152,7,2,2282,0,0,0,155
152,7,2,2299,0,0,0,165
152,7,2,2296,0,0,0,168
152,7,2,2400,0,0,0,155
152,7,2,2197,0,0,0,152
152,7,2,2280,0,0,0,149
152,7,2,2394,0,0,0,160
152,7,2,2277,0,0,0,154
152,7,2,2412,0,0,0,181
152,7,2,2283,0,0,0,146
152,7,2,2292,0,0,0,153
152,7,2,2272,0,0,0,165
152,7,2,2281,0,0,0,161
152,7,2,2283,0,0,0,158
152,7,2,2335,0,0,0,176
152,7,2,2290,0,0,0,171
152,7,2,2306,0,0,0,159
152,7,2,2284,0,0,0,158
152,7,2,2298,0,0,0,161
152,7,2,2279,0,0,0,155
152,7,2,2272,0,0,0,158
152,7,2,2277,0,0,0,157
152,7,2,2297,0,0,0,161
152,7,2,2274,0,0,0,159
152,7,2,2263,0,0,0,148
152,7,2,2293,0,0,0,165
152,7,2,2300,0,0,0,161
152,7,2,2299,0,0,0,158
152,7,2,2273,0,0,0,154
152,7,2,2279,0,0,0,164
152,7,2,2332,0,0,0,164
152,7,2,2294,0,0,0,161
152,7,2,2286,0,0,0,157
152,7,2,2306,0,0,0,149
152,7,2,2287,0,0,0,155
152,7,2,2284,0,0,0,158
152,7,2,2284,0,0,0,159
152,7,2,2296,0,0,0,153
152,7,2,2264,0,0,0,151
