time,inst,cpy cycles,misses,pages,switches,bus,pref
87,7,2,2082,0,0,0,136
87,7,2,2246,0,0,0,139
87,7,2,2094,0,0,0,136
87,7,2,2150,0,0,0,162
87,7,2,2106,0,0,0,138
87,7,2,2123,0,0,0,154
87,7,2,2103,0,0,0,158
87,7,2,2118,0,0,0,151
87,7,2,2072,0,0,0,135
87,7,2,2210,0,0,0,139
87,7,2,2096,0,0,0,145
87,7,2,2081,0,0,0,135
87,7,2,2233,0,0,0,134
87,7,2,2104,0,0,0,141
87,7,2,2082,0,0,0,147
87,7,2,2095,0,0,0,137
87,7,2,2093,0,0,0,140
87,7,2,2087,0,0,0,131
87,7,2,2303,0,0,0,160
87,7,2,2238,0,0,0,136
87,7,2,2087,0,0,0,137
87,7,2,2083,0,0,0,136
87,7,2,2252,0,0,0,156
87,7,2,2102,0,0,0,144
87,7,2,2088,0,0,0,141
87,7,2,2113,0,0,0,144
87,7,2,2097,0,0,0,137
87,7,2,2092,0,0,0,141
87,7,2,2099,0,0,0,140
87,7,2,2091,0,0,0,136
87,7,2,2098,0,0,0,139
87,7,2,2109,0,0,0,154
87,7,2,2101,0,0,0,143
87,7,2,2087,0,0,0,135
87,7,2,2105,0,0,0,136
87,7,2,2112,0,0,0,143
87,7,2,2123,0,0,0,135
87,7,2,2075,0,0,0,133
87,7,2,2240,0,0,0,134
87,7,2,2090,0,0,0,136
87,7,2,2241,0,0,0,140
87,7,2,2079,0,0,0,136
87,7,2,2119,0,0,0,141
87,7,2,2115,0,0,0,151
87,7,2,2088,0,0,0,133
87,7,2,2246,0,0,0,133
87,7,2,2233,0,0,0,145
87,7,2,2220,0,0,0,141
87,7,2,2248,0,0,0,141
87,7,2,2231,0,0,0,135
87,7,2,2270,0,0,0,144
87,7,2,2258,0,0,0,148
87,7,2,2102,0,0,0,138
87,7,2,2082,0,0,0,140
87,7,2,2130,0,0,0,147
87,7,2,2256,0,0,0,139
87,7,2,2225,0,0,0,139
87,7,2,2251,0,0,0,141
86,7,2,2198,0,0,0,135
86,7,2,2193,0,0,0,136
86,7,2,2188,0,0,0,140
86,7,2,2174,0,0,0,137
86,7,2,2204,0,0,0,135
86,7,2,2072,0,0,0,132
86,7,2,2181,0,0,0,134
86,7,2,2166,0,0,0,139
86,7,2,2176,0,0,0,135
86,7,2,2217,0,0,0,140
86,7,2,2085,0,0,0,144
86,7,2,2208,0,0,0,135
86,7,2,2063,0,0,0,149
86,7,2,2220,0,0,0,148
86,7,4,3777,0,0,0,137
86,7,2,2224,0,0,0,136
86,7,2,2114,0,0,0,145
86,7,2,2191,0,0,0,134
86,7,2,2191,0,0,0,132
86,7,2,2044,0,0,0,137
86,7,2,2073,0,0,0,132
86,7,2,2198,0,0,0,138
86,7,2,2068,0,0,0,133
86,7,2,2194,0,0,0,145
86,7,2,2191,0,0,0,144
86,7,2,2196,0,0,0,133
86,7,2,2080,0,0,0,134
86,7,2,2181,0,0,0,137
86,7,2,2065,0,0,0,134
86,7,2,2064,0,0,0,137
86,7,2,2223,0,0,0,156
86,7,2,2184,0,0,0,138
86,7,2,2067,0,0,0,137
86,7,2,2054,0,0,0,140
86,7,2,2052,0,0,0,137
86,7,2,2043,0,0,0,136
86,7,2,2055,0,0,0,145
86,7,2,2175,0,0,0,131
86,7,2,2064,0,0,0,144
86,7,2,2040,0,0,0,136
86,7,2,2080,0,0,0,135
86,7,2,2065,0,0,0,138
86,7,2,2192,0,0,0,137
86,7,2,2140,0,0,0,159
86,7,2,2194,0,0,0,135
86,7,2,2049,0,0,0,138
86,7,2,2187,0,0,0,147
86,7,2,2204,0,0,0,143
86,7,2,2069,0,0,0,137
86,7,2,2056,0,0,0,133
86,7,2,2251,0,0,0,142
86,7,2,2060,0,0,0,140
86,7,2,2077,0,0,0,138
86,7,2,2071,0,0,0,137
86,7,2,2045,0,0,0,134
86,7,2,2056,0,0,0,135
86,7,2,2082,0,0,0,139
86,7,2,2200,0,0,0,143
86,7,2,2055,0,0,0,134
86,7,2,2227,0,0,0,138
86,7,2,2050,0,0,0,132
86,7,2,2045,0,0,0,137
86,7,2,2199,0,0,0,140
86,7,2,2045,0,0,0,137
86,7,2,2065,0,0,0,139
86,7,2,2195,0,0,0,143
86,7,2,2167,0,0,0,136
86,7,2,2275,0,0,0,137
86,7,2,2063,0,0,0,148
86,7,2,2063,0,0,0,134
86,7,2,2185,0,0,0,141
86,7,2,2173,0,0,0,132
86,7,2,2060,0,0,0,139
86,7,2,2205,0,0,0,133
86,7,2,2074,0,0,0,142
86,7,2,2210,0,0,0,131
86,7,3,2380,0,0,0,149
86,7,2,2066,0,0,0,137
86,7,2,2050,0,0,0,139
86,7,2,2053,0,0,0,136
86,7,2,2064,0,0,0,136
86,7,2,2222,0,0,0,153
86,7,2,2088,0,0,0,143
86,7,2,2052,0,0,0,138
86,7,2,2069,0,0,0,133
86,7,2,2201,0,0,0,140
86,7,2,2191,0,0,0,133
86,7,2,2187,0,0,0,133
86,7,2,2198,0,0,0,139
86,7,2,2192,0,0,0,142
86,7,2,2182,0,0,0,137
86,7,2,2185,0,0,0,140
86,7,2,2076,0,0,0,143
86,7,2,2203,0,0,0,132
86,7,2,2211,0,0,0,142
86,7,2,2207,0,0,0,139
86,7,2,2194,0,0,0,132
86,7,2,2040,0,0,0,135
86,7,2,2056,0,0,0,136
86,7,2,2060,0,0,0,134
86,7,2,2067,0,0,0,143
86,7,2,2062,0,0,0,135
86,7,2,2054,0,0,0,144
86,7,2,2173,0,0,0,139
86,7,2,2166,0,0,0,133
86,7,2,2175,0,0,0,137
86,7,2,2187,0,0,0,135
86,7,2,2184,0,0,0,140
86,7,2,2184,0,0,0,136
86,7,2,2051,0,0,0,143
86,7,2,2204,0,0,0,136
86,7,2,2117,0,0,0,157
86,7,2,2063,0,0,0,139
86,7,2,2084,0,0,0,147
86,7,2,2202,0,0,0,135
86,7,2,2220,0,0,0,134
86,7,2,2063,0,0,0,138
86,7,2,2174,0,0,0,135
86,7,2,2209,0,0,0,142
86,7,2,2054,0,0,0,134
86,7,2,2174,0,0,0,127
86,7,2,2205,0,0,0,142
86,7,2,2179,0,0,0,136
86,7,2,2203,0,0,0,137
86,7,2,2201,0,0,0,137
86,7,2,2218,0,0,0,142
86,7,2,2202,0,0,0,137
86,7,2,2077,0,0,0,139
86,7,2,2205,0,0,0,145
86,7,2,2204,0,0,0,133
86,7,2,2196,0,0,0,138
86,7,2,2225,0,0,0,137
86,7,2,2066,0,0,0,131
86,7,2,2064,0,0,0,134
86,7,2,2221,0,0,0,136
86,7,2,2061,0,0,0,138
86,7,2,2182,0,0,0,142
86,7,2,2061,0,0,0,133
86,7,2,2059,0,0,0,141
86,7,2,2188,0,0,0,132
86,7,2,2342,0,0,0,130
86,7,2,2052,0,0,0,137
86,7,2,2192,0,0,0,137
86,7,2,2174,0,0,0,137
86,7,2,2066,0,0,0,141
86,7,2,2190,0,0,0,144
86,7,2,2196,0,0,0,146
86,7,2,2076,0,0,0,153
86,7,2,2174,0,0,0,137
86,7,2,2069,0,0,0,133
86,7,2,2259,0,0,0,143
86,7,2,2193,0,0,0,133
86,7,2,2191,0,0,0,142
86,7,2,2075,0,0,0,154
86,7,2,2079,0,0,0,142
86,7,2,2066,0,0,0,142
86,7,2,2068,0,0,0,142
86,7,2,2056,0,0,0,133
86,7,2,2062,0,0,0,133
86,7,2,2176,0,0,0,133
86,7,2,2065,0,0,0,131
86,7,2,2068,0,0,0,140
86,7,2,2061,0,0,0,141
86,7,2,2194,0,0,0,144
86,7,2,2096,0,0,0,147
86,7,2,2182,0,0,0,147
86,7,2,2078,0,0,0,136
86,7,2,2063,0,0,0,140
86,7,2,2198,0,0,0,134
86,7,2,2061,0,0,0,136
86,7,2,2070,0,0,0,138
86,7,2,2209,0,0,0,138
86,7,2,2198,0,0,0,134
86,7,2,2197,0,0,0,133
86,7,2,2196,0,0,0,139
86,7,2,2196,0,0,0,146
86,7,2,2175,0,0,0,133
86,7,2,2069,0,0,0,134
86,7,2,2079,0,0,0,136
86,7,2,2190,0,0,0,137
86,7,2,2223,0,0,0,141
86,7,2,2177,0,0,0,133
86,7,2,2103,0,0,0,146
86,7,2,2203,0,0,0,134
86,7,2,2192,0,0,0,137
86,7,2,2082,0,0,0,138
86,7,2,2192,0,0,0,135
86,7,2,2189,0,0,0,143
86,7,2,2218,0,0,0,132
86,7,2,2195,0,0,0,140
86,7,2,2076,0,0,0,133
86,7,2,2195,0,0,0,136
86,7,2,2185,0,0,0,134
86,7,2,2201,0,0,0,138
86,7,2,2085,0,0,0,134
86,7,2,2212,0,0,0,142
86,7,2,2196,0,0,0,138
86,7,2,2201,0,0,0,138
86,7,2,2069,0,0,0,147
86,7,2,2060,0,0,0,135
86,7,2,2106,0,0,0,135
86,7,2,2144,0,0,0,144
86,7,2,2139,0,0,0,140
86,7,2,2129,0,0,0,139
86,7,2,2166,0,0,0,167
86,7,2,2107,0,0,0,146
86,7,2,2289,0,0,0,158
86,7,2,2275,0,0,0,137
86,7,2,2096,0,0,0,137
86,7,2,2128,0,0,0,144
86,7,2,2228,0,0,0,134
86,7,2,2142,0,0,0,151
86,7,2,2264,0,0,0,141
86,7,2,2099,0,0,0,140
86,7,2,2243,0,0,0,134
86,7,2,2240,0,0,0,135
86,7,2,2289,0,0,0,144
86,7,2,2255,0,0,0,132
86,7,2,2120,0,0,0,144
86,7,2,2263,0,0,0,143
86,7,2,2236,0,0,0,139
86,7,2,2233,0,0,0,142
86,7,2,2159,0,0,0,162
86,7,2,2232,0,0,0,137
86,7,2,2120,0,0,0,140
86,7,2,2103,0,0,0,141
86,7,2,2239,0,0,0,142
86,7,2,2147,0,0,0,142
86,7,2,2280,0,0,0,143
86,7,2,2232,0,0,0,136
86,7,2,2103,0,0,0,139
86,7,2,2131,0,0,0,153
86,7,2,2261,0,0,0,151
86,7,2,2098,0,0,0,135
86,7,2,2254,0,0,0,147
86,7,2,2126,0,0,0,152
86,7,2,2271,0,0,0,160
86,7,2,2265,0,0,0,144
86,7,2,2248,0,0,0,161
86,7,2,2227,0,0,0,138
86,7,2,2091,0,0,0,136
86,7,2,2262,0,0,0,144
86,7,2,2120,0,0,0,139
86,7,2,2230,0,0,0,140
86,7,2,2112,0,0,0,141
86,7,2,2259,0,0,0,139
86,7,2,2106,0,0,0,136
86,7,2,2302,0,0,0,150
86,7,2,2240,0,0,0,136
86,7,2,2109,0,0,0,134
86,7,2,2099,0,0,0,140
86,7,2,2113,0,0,0,135
86,7,2,2256,0,0,0,150
86,7,2,2272,0,0,0,151
86,7,2,2220,0,0,0,137
86,7,2,2080,0,0,0,139
86,7,2,2086,0,0,0,149
86,7,2,2242,0,0,0,136
86,7,2,2090,0,0,0,141
86,7,2,2084,0,0,0,138
86,7,2,2225,0,0,0,152
86,7,2,2208,0,0,0,139
86,7,2,2090,0,0,0,133
86,7,2,2084,0,0,0,139
86,7,2,2247,0,0,0,137
86,7,2,2240,0,0,0,145
86,7,2,2142,0,0,0,142
86,7,2,2119,0,0,0,152
86,7,2,2105,0,0,0,136
86,7,2,2236,0,0,0,136
86,7,2,2100,0,0,0,151
86,7,2,2208,0,0,0,143
86,7,2,2086,0,0,0,139
86,7,2,2122,0,0,0,157
86,7,2,2092,0,0,0,147
86,7,2,2095,0,0,0,142
86,7,2,2072,0,0,0,139
86,7,2,2211,0,0,0,137
86,7,2,2083,0,0,0,146
86,7,2,2223,0,0,0,137
86,7,2,2091,0,0,0,140
86,7,2,2093,0,0,0,141
86,7,2,2128,0,0,0,159
86,7,2,2237,0,0,0,150
86,7,2,2075,0,0,0,135
86,7,2,2086,0,0,0,141
86,7,2,2075,0,0,0,137
86,7,2,2096,0,0,0,141
86,7,2,2099,0,0,0,139
86,7,2,2091,0,0,0,143
86,7,2,2099,0,0,0,138
86,7,2,2236,0,0,0,145
86,7,2,2104,0,0,0,163
86,7,2,2207,0,0,0,141
86,7,2,2085,0,0,0,139
86,7,2,2223,0,0,0,136
86,7,2,2238,0,0,0,147
86,7,2,2076,0,0,0,139
86,7,2,2228,0,0,0,140
86,7,2,2109,0,0,0,162
86,7,2,2223,0,0,0,150
86,7,2,2203,0,0,0,142
86,7,2,2089,0,0,0,137
86,7,2,2124,0,0,0,140
86,7,2,2237,0,0,0,147
86,7,2,2228,0,0,0,142
86,7,2,2215,0,0,0,145
86,7,2,2115,0,0,0,141
86,7,2,2087,0,0,0,142
86,7,2,2232,0,0,0,142
86,7,2,2220,0,0,0,135
86,7,2,2126,0,0,0,148
86,7,2,2096,0,0,0,142
86,7,2,2218,0,0,0,134
86,7,2,2098,0,0,0,143
86,7,2,2095,0,0,0,145
86,7,2,2218,0,0,0,134
86,7,2,2276,0,0,0,138
86,7,2,2257,0,0,0,147
86,7,2,2246,0,0,0,147
86,7,2,2079,0,0,0,139
86,7,2,2230,0,0,0,144
86,7,2,2240,0,0,0,132
86,7,2,2223,0,0,0,141
86,7,2,2227,0,0,0,139
86,7,2,2234,0,0,0,144
86,7,2,2103,0,0,0,149
86,7,2,2097,0,0,0,141
86,7,2,3815,0,0,0,137
86,7,2,2232,0,0,0,151
86,7,2,2233,0,0,0,146
86,7,2,2093,0,0,0,136
86,7,2,2236,0,0,0,143
86,7,2,2127,0,0,0,154
86,7,2,2085,0,0,0,141
86,7,2,2103,0,0,0,151
86,7,2,2182,0,0,0,163
86,7,2,2209,0,0,0,137
86,7,2,2211,0,0,0,136
86,7,2,2106,0,0,0,142
86,7,2,2111,0,0,0,136
86,7,2,2099,0,0,0,142
86,7,2,2108,0,0,0,140
86,7,2,2089,0,0,0,139
86,7,2,2082,0,0,0,144
86,7,2,2207,0,0,0,142
86,7,2,2264,0,0,0,147
86,7,2,2075,0,0,0,137
86,7,2,2110,0,0,0,140
86,7,2,2105,0,0,0,135
86,7,2,2077,0,0,0,141
86,7,2,2083,0,0,0,144
86,7,2,2227,0,0,0,149
86,7,2,2244,0,0,0,158
86,7,2,2100,0,0,0,138
86,7,2,2108,0,0,0,167
86,7,2,2208,0,0,0,136
86,7,2,2221,0,0,0,144
86,7,2,2220,0,0,0,150
86,7,2,2123,0,0,0,148
86,7,2,2100,0,0,0,139
86,7,2,2232,0,0,0,140
86,7,2,2090,0,0,0,148
86,7,2,2112,0,0,0,136
86,7,2,2240,0,0,0,139
86,7,2,2231,0,0,0,143
86,7,2,2229,0,0,0,135
86,7,2,2313,0,0,0,1054
86,7,2,2234,0,0,0,146
86,7,2,2105,0,0,0,138
86,7,2,2091,0,0,0,133
86,7,2,2216,0,0,0,138
86,7,2,2240,0,0,0,151
86,7,2,2095,0,0,0,133
86,7,2,2082,0,0,0,138
86,7,2,2097,0,0,0,137
86,7,2,2219,0,0,0,143
86,7,2,2220,0,0,0,140
86,7,2,2223,0,0,0,134
86,7,2,2088,0,0,0,150
86,7,2,2106,0,0,0,147
86,7,2,2090,0,0,0,137
86,7,2,2245,0,0,0,147
86,7,2,2084,0,0,0,138
86,7,2,2078,0,0,0,140
86,7,2,2086,0,0,0,132
86,7,2,2262,0,0,0,143
86,7,2,2103,0,0,0,144
86,7,2,2093,0,0,0,135
86,7,2,2216,0,0,0,139
86,7,2,2213,0,0,0,142
86,7,2,2210,0,0,0,150
86,7,2,2226,0,0,0,141
86,7,2,2098,0,0,0,143
86,7,2,2099,0,0,0,136
86,7,2,2229,0,0,0,141
86,7,2,2095,0,0,0,138
86,7,2,2211,0,0,0,139
86,7,2,2247,0,0,0,141
86,7,2,2215,0,0,0,135
86,7,2,2228,0,0,0,146
86,7,2,2208,0,0,0,138
86,7,2,2240,0,0,0,143
86,7,2,2230,0,0,0,136
85,7,2,2270,0,0,0,159
85,7,2,2193,0,0,0,135
85,7,2,2222,0,0,0,134
85,7,2,2200,0,0,0,142
85,7,2,2186,0,0,0,139
85,7,2,2046,0,0,0,140
85,7,2,2076,0,0,0,131
85,7,2,2054,0,0,0,145
85,7,2,2214,0,0,0,137
85,7,2,2054,0,0,0,135
85,7,2,2194,0,0,0,143
85,7,2,2071,0,0,0,140
85,7,2,2078,0,0,0,151
85,7,2,2040,0,0,0,132
85,7,2,2275,0,0,0,152
85,7,2,2212,0,0,0,143
85,7,2,2189,0,0,0,135
85,7,2,2056,0,0,0,136
85,7,2,2168,0,0,0,137
85,7,2,2098,0,0,0,150
85,7,2,2081,0,0,0,135
85,7,2,2073,0,0,0,139
85,7,2,2064,0,0,0,139
85,7,2,2052,0,0,0,132
85,7,2,2190,0,0,0,138
85,7,2,2110,0,0,0,153
85,7,2,2226,0,0,0,141
85,7,2,2110,0,0,0,140
85,7,2,2228,0,0,0,146
85,7,2,2143,0,0,0,152
85,7,2,2061,0,0,0,137
85,7,2,2067,0,0,0,150
85,7,2,2238,0,0,0,148
85,7,2,2189,0,0,0,134
85,7,2,2049,0,0,0,143
85,7,2,2087,0,0,0,138
85,7,2,2182,0,0,0,136
85,7,2,2271,0,0,0,150
85,7,2,2181,0,0,0,135
85,7,2,2201,0,0,0,134
85,7,2,2129,0,0,0,157
85,7,2,2053,0,0,0,148
85,7,2,2065,0,0,0,142
85,7,2,2173,0,0,0,131
85,7,2,2362,0,0,0,154
85,7,2,2075,0,0,0,142
85,7,2,2169,0,0,0,143
85,7,2,2054,0,0,0,140
85,7,2,2050,0,0,0,135
85,7,2,2109,0,0,0,163
85,7,2,2053,0,0,0,137
85,7,2,2057,0,0,0,137
85,7,2,2203,0,0,0,143
85,7,2,2084,0,0,0,147
85,7,2,2190,0,0,0,135
85,7,2,2257,0,0,0,153
85,7,2,2259,0,0,0,151
85,7,2,2039,0,0,0,132
85,7,2,2082,0,0,0,145
85,7,2,2169,0,0,0,148
85,7,2,2203,0,0,0,141
85,7,2,2078,0,0,0,138
85,7,2,2059,0,0,0,138
85,7,2,2067,0,0,0,150
85,7,2,2216,0,0,0,135
85,7,2,2226,0,0,0,148
85,7,2,2091,0,0,0,140
85,7,2,2073,0,0,0,151
85,7,2,2097,0,0,0,145
85,7,2,2594,0,0,0,180
85,7,2,2193,0,0,0,136
85,7,2,2062,0,0,0,136
85,7,2,2069,0,0,0,142
85,7,2,2212,0,0,0,147
85,7,2,2080,0,0,0,140
85,7,2,2224,0,0,0,145
85,7,2,2206,0,0,0,145
85,7,2,2217,0,0,0,135
85,7,2,2065,0,0,0,137
85,7,2,2192,0,0,0,138
85,7,2,2347,0,0,0,145
85,7,2,2181,0,0,0,139
85,7,32,32469,0,0,0,152
85,7,2,2200,0,0,0,137
85,7,2,2231,0,0,0,137
85,7,2,2063,0,0,0,139
85,7,2,2204,0,0,0,141
85,7,2,2190,0,0,0,133
85,7,2,2104,0,0,0,147
85,7,2,2073,0,0,0,136
85,7,2,2224,0,0,0,150
85,7,2,2061,0,0,0,136
85,7,2,2078,0,0,0,134
85,7,2,2075,0,0,0,145
85,7,2,2055,0,0,0,138
85,7,2,2182,0,0,0,134
85,7,2,2134,0,0,0,141
85,7,2,2154,0,0,0,141
85,7,2,2242,0,0,0,144
85,7,2,2093,0,0,0,142
85,7,2,2235,0,0,0,142
85,7,2,2139,0,0,0,155
85,7,2,2103,0,0,0,134
85,7,2,2131,0,0,0,148
85,7,2,2235,0,0,0,142
85,7,2,2238,0,0,0,138
85,7,2,2225,0,0,0,138
85,7,2,2264,0,0,0,146
85,7,2,2266,0,0,0,149
85,7,2,2129,0,0,0,135
85,7,2,2251,0,0,0,142
85,7,2,2117,0,0,0,141
85,7,2,2231,0,0,0,139
85,7,2,2231,0,0,0,136
85,7,2,2243,0,0,0,142
85,7,2,2255,0,0,0,157
85,7,2,2308,0,0,0,179
85,7,2,2286,0,0,0,152
85,7,2,2256,0,0,0,143
85,7,2,2238,0,0,0,138
85,7,2,2260,0,0,0,164
85,7,2,2131,0,0,0,147
85,7,2,2225,0,0,0,132
85,7,2,2217,0,0,0,133
85,7,2,2241,0,0,0,144
85,7,2,2239,0,0,0,136
85,7,2,2248,0,0,0,139
85,7,2,2241,0,0,0,140
85,7,2,2254,0,0,0,137
85,7,2,2118,0,0,0,140
85,7,2,2095,0,0,0,140
85,7,2,2112,0,0,0,142
85,7,2,2117,0,0,0,139
85,7,2,2257,0,0,0,139
85,7,2,2217,0,0,0,136
85,7,2,2122,0,0,0,138
85,7,2,2237,0,0,0,138
85,7,2,2215,0,0,0,134
85,7,2,2262,0,0,0,142
85,7,2,2225,0,0,0,141
85,7,2,2255,0,0,0,145
85,7,2,2257,0,0,0,145
85,7,2,2250,0,0,0,135
85,7,2,2106,0,0,0,147
85,7,2,2265,0,0,0,150
85,7,2,2216,0,0,0,138
85,7,2,2097,0,0,0,145
85,7,2,2211,0,0,0,142
85,7,2,2118,0,0,0,149
85,7,2,2226,0,0,0,138
85,7,2,2204,0,0,0,134
85,7,2,2097,0,0,0,141
85,7,2,2246,0,0,0,136
85,7,2,2240,0,0,0,136
85,7,2,2137,0,0,0,142
85,7,2,2142,0,0,0,151
85,7,2,2218,0,0,0,140
85,7,2,2224,0,0,0,139
85,7,2,2245,0,0,0,156
85,7,2,2139,0,0,0,147
85,7,2,2221,0,0,0,143
85,7,2,2103,0,0,0,138
85,7,2,2211,0,0,0,134
85,7,2,2155,0,0,0,153
85,7,2,2119,0,0,0,158
85,7,2,2239,0,0,0,141
85,7,2,2233,0,0,0,150
85,7,2,2078,0,0,0,146
85,7,2,2283,0,0,0,158
85,7,2,2225,0,0,0,139
85,7,2,2075,0,0,0,137
85,7,2,2213,0,0,0,145
85,7,2,2092,0,0,0,144
85,7,2,2073,0,0,0,137
85,7,2,2229,0,0,0,131
85,7,2,2233,0,0,0,136
85,7,2,2222,0,0,0,143
85,7,2,2241,0,0,0,142
85,7,2,2236,0,0,0,137
85,7,2,2091,0,0,0,143
85,7,2,2245,0,0,0,135
85,7,2,2078,0,0,0,132
85,7,2,2212,0,0,0,138
85,7,2,2114,0,0,0,139
85,7,2,2230,0,0,0,146
85,7,2,2137,0,0,0,139
85,7,2,2089,0,0,0,141
85,7,2,2230,0,0,0,139
85,7,2,2271,0,0,0,154
85,7,2,2214,0,0,0,133
85,7,2,2229,0,0,0,136
85,7,2,2123,0,0,0,155
85,7,2,2083,0,0,0,146
85,7,2,2236,0,0,0,151
85,7,2,2227,0,0,0,142
85,7,2,2234,0,0,0,133
85,7,2,2282,0,0,0,167
85,7,2,2212,0,0,0,135
85,7,2,2236,0,0,0,140
85,7,2,2100,0,0,0,133
85,7,2,2206,0,0,0,134
85,7,2,2229,0,0,0,136
85,7,2,2090,0,0,0,140
85,7,2,2090,0,0,0,143
85,7,2,2228,0,0,0,134
85,7,2,2097,0,0,0,138
85,7,2,2270,0,0,0,145
85,7,2,2254,0,0,0,147
85,7,2,2238,0,0,0,142
85,7,2,2227,0,0,0,146
85,7,2,2079,0,0,0,141
85,7,2,2082,0,0,0,136
85,7,2,2216,0,0,0,140
85,7,2,2160,0,0,0,152
85,7,2,2086,0,0,0,143
85,7,2,2099,0,0,0,141
85,7,2,2086,0,0,0,135
85,7,2,2218,0,0,0,141
85,7,2,2223,0,0,0,140
85,7,2,2216,0,0,0,139
85,7,2,2102,0,0,0,144
85,7,2,2107,0,0,0,141
85,7,2,2091,0,0,0,138
85,7,2,2207,0,0,0,135
85,7,2,2230,0,0,0,136
85,7,2,2098,0,0,0,136
85,7,2,2213,0,0,0,136
85,7,2,2125,0,0,0,146
85,7,2,2241,0,0,0,146
85,7,2,2085,0,0,0,140
85,7,2,2247,0,0,0,156
85,7,2,2078,0,0,0,138
85,7,2,2218,0,0,0,134
85,7,2,2076,0,0,0,136
85,12,15,15618,0,0,0,168
85,7,2,2100,0,0,0,141
85,7,2,2121,0,0,0,148
85,7,2,2100,0,0,0,140
85,7,2,2088,0,0,0,145
85,7,2,2109,0,0,0,149
85,7,2,2230,0,0,0,134
85,7,2,2085,0,0,0,144
85,7,2,2219,0,0,0,140
85,7,2,2205,0,0,0,140
85,7,2,2080,0,0,0,141
85,7,2,2083,0,0,0,135
85,7,2,2080,0,0,0,138
85,7,2,2103,0,0,0,136
85,7,2,2221,0,0,0,136
85,7,2,2123,0,0,0,150
85,7,2,2253,0,0,0,157
85,7,2,2101,0,0,0,145
85,7,2,2075,0,0,0,136
85,7,2,2220,0,0,0,137
85,7,2,2203,0,0,0,137
85,7,2,2215,0,0,0,136
85,7,2,2215,0,0,0,142
85,7,2,2275,0,0,0,144
85,7,2,2277,0,0,0,153
85,7,2,2199,0,0,0,139
85,7,2,2212,0,0,0,140
85,7,2,2238,0,0,0,144
85,7,2,2225,0,0,0,138
85,7,2,2210,0,0,0,137
85,7,2,2237,0,0,0,145
85,7,2,2218,0,0,0,145
85,7,2,2231,0,0,0,141
85,7,2,2227,0,0,0,135
85,7,2,2224,0,0,0,136
85,7,2,2240,0,0,0,139
85,7,2,2260,0,0,0,153
85,7,2,2238,0,0,0,143
85,7,2,2226,0,0,0,145
85,7,2,2108,0,0,0,140
85,7,2,2096,0,0,0,153
85,7,2,2232,0,0,0,136
85,7,2,2221,0,0,0,138
85,7,2,2234,0,0,0,146
85,7,2,2217,0,0,0,137
85,7,2,2212,0,0,0,140
84,7,2,2347,0,0,0,136
84,7,2,2203,0,0,0,134
84,7,2,2201,0,0,0,143
84,7,2,2207,0,0,0,136
84,7,2,2194,0,0,0,138
84,7,2,2070,0,0,0,136
84,7,2,2066,0,0,0,137
84,7,2,2069,0,0,0,134
84,7,2,2095,0,0,0,140
84,7,2,2211,0,0,0,143
84,7,2,2248,0,0,0,137
84,7,2,2089,0,0,0,135
84,7,2,2119,0,0,0,164
84,7,2,2063,0,0,0,136
84,7,2,2080,0,0,0,135
84,7,2,2178,0,0,0,138
84,7,2,2078,0,0,0,148
84,7,2,2074,0,0,0,146
84,7,2,2130,0,0,0,157
84,7,2,2074,0,0,0,142
84,7,2,2060,0,0,0,134
84,7,2,2064,0,0,0,139
84,7,2,2226,0,0,0,150
84,7,2,2041,0,0,0,141
84,7,2,2053,0,0,0,138
84,7,2,2054,0,0,0,139
84,7,2,2058,0,0,0,139
84,7,2,2194,0,0,0,139
84,7,2,2251,0,0,0,145
84,7,2,2075,0,0,0,136
84,7,2,2058,0,0,0,141
84,7,2,2173,0,0,0,135
84,7,2,2069,0,0,0,140
84,7,2,2200,0,0,0,140
84,7,2,2065,0,0,0,147
84,7,2,2113,0,0,0,156
84,7,2,2243,0,0,0,149
84,7,2,2045,0,0,0,146
84,7,2,2242,0,0,0,141
84,7,2,2039,0,0,0,135
84,7,2,2229,0,0,0,145
84,7,2,2071,0,0,0,133
84,7,2,2220,0,0,0,140
84,7,2,2066,0,0,0,134
84,7,2,2071,0,0,0,140
84,7,2,2228,0,0,0,151
84,7,2,2222,0,0,0,148
84,7,2,2065,0,0,0,134
84,7,2,2058,0,0,0,143
84,7,2,2044,0,0,0,138
84,7,2,2202,0,0,0,135
84,7,2,2351,0,0,0,143
84,7,2,2221,0,0,0,154
84,7,2,2238,0,0,0,145
84,7,2,2090,0,0,0,159
84,7,2,2058,0,0,0,133
84,7,2,2183,0,0,0,133
84,7,2,2059,0,0,0,141
84,7,2,2121,0,0,0,160
84,7,2,2075,0,0,0,141
84,7,2,2058,0,0,0,136
84,7,2,2057,0,0,0,144
84,7,2,2219,0,0,0,140
84,7,2,2039,0,0,0,137
84,7,2,2236,0,0,0,138
84,7,2,2204,0,0,0,132
84,7,2,2190,0,0,0,142
84,7,2,2194,0,0,0,136
84,7,2,2202,0,0,0,134
84,7,2,2205,0,0,0,134
84,7,2,2214,0,0,0,146
84,7,2,2066,0,0,0,137
84,7,2,2077,0,0,0,144
84,7,2,2072,0,0,0,145
84,7,2,2207,0,0,0,150
84,7,2,2174,0,0,0,134
84,7,2,2072,0,0,0,139
84,7,2,2067,0,0,0,138
84,7,2,2189,0,0,0,131
