16,2,3,3,0,0
16,2,2,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,2,3,0,0
16,2,2,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,2,3,0,0
16,2,5,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,5,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,4,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,4,3,0,0
16,2,2,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,1,9,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,4,3,0,0
16,2,3,3,0,0
16,2,3,3,0,0
16,2,2,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,4,3,0,0
15,2,2,3,0,0
15,2,2,2,0,0
15,2,2,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,4,3,0,0
15,2,2,2,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,1,3,0,0
15,2,4,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,3,0,0
15,2,2,2,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,7,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,2,0,0
15,2,2,2,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,3,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,2,0,0
15,2,3,3,0,0
15,2,2,3,0,0
15,2,2,2,0,0
15,2,2,2,0,0
15,2,4,3,0,0
15,2,2,3,0,0
15,2,2,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,5,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,2,2,0,0
14,2,4,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,4,3,0,0
14,2,5,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,2,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,3,3,0,0
14,2,4,3,0,0
14,2,3,3,0,0
14,2,3,3,0,0
14,2,2,3,0,0
14,2,4,3,0,0
14,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,4,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,2,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,5,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,4,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,4,3,0,0
13,2,4,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
13,2,2,3,0,0
13,2,2,3,0,0
13,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,7,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,5,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,5,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,5,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,7,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,5,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,6,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,5,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,6,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,1,0,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,3,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,4,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,3,0,0
12,2,2,2,0,0
12,2,2,3,0,0
12,2,2,3,0,0
